utc_time,current_values,hr1_tech_content,secondary_data
2022-08-31 10:24:00.000047,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:26:00.000047,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:28:00.000047,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:30:00.000044,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:32:00.000045,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:34:00.000044,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:36:00.000044,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:38:00.000044,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:40:00.000048,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:42:00.000046,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:44:00.000046,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:46:00.000045,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:48:00.000046,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:50:00.000042,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
2022-08-31 10:52:00.000044,"1,492.95 +31.20    +2.13%
30/08 - Closed. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Buy
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:Strong BuyBuy (7)Sell (1)
Pivot PointsAug 30, 2022 10:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1470.89
1476.97
1483.44
1489.52
1495.99
1502.07
1508.54
Fibonacci
1476.97
1481.76
1484.73
1489.52
1494.31
1497.28
1502.07
Camarilla
1486.45
1487.60
1488.75
1489.52
1491.05
1492.20
1493.35
Woodie's
1471.07
1477.06
1483.62
1489.61
1496.17
1502.16
1508.72
DeMark's
-
-
1486.48
1491.04
1499.02
-
-
Technical IndicatorsAug 30, 2022 10:10AM GMT
Name
Value
Action
RSI(14)
48.871
Neutral
STOCH(9,6)
73.709
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-8.130
Sell
ADX(14)
53.156
Buy
Williams %R
-6.778
Overbought
CCI(14)
150.9070
Buy
ATR(14)
7.6250
Less Volatility
Highs/Lows(14)
17.2071
Buy
Ultimate Oscillator
66.631
Buy
ROC
2.309
Buy
Bull/Bear Power(13)
15.2639
Buy
Buy: 7
Sell: 1
Neutral: 1


Summary:Strong Buy
Moving AveragesAug 30, 2022 10:10AM GMT
Period
Simple
Exponential
MA5
1487.78
Buy
1486.92
Buy
MA10
1478.10
Buy
1483.71
Buy
MA20
1482.17
Buy
1487.92
Buy
MA50
1516.99
Sell
1514.45
Sell
MA100
1557.06
Sell
1534.46
Sell
MA200
1553.10
Sell
1538.60
Sell
Buy: 6
Sell: 6


Summary:Neutral","Volume: 6,724,948
Bid/Ask: 0.00 / 0.00
Day's Range: 1,466.00 - 1,496.10"
